PO_post_type,PO_number_comments,PO_numbr_likes,Year,Month,PO_hashtag,PO_tag_accounts,PO_description_Emoji,PO_description_Language_Freq,PO_clean_text,PO_Hobby,PO_Skincare_Treatment,PO_Work_Event,PO_Fitness,PO_Lifestyle_Health,PO_Shop_Business_Advertisement,PO_Beauty_Makeup,PO_Travel_Celebrations,PO_Food,PO_Life_Happiness,PO_dominant_topic,PO_neg,PO_neu,PO_pos,PO_compound,PRO_n_posts,PRO_followers,PRO_following,PRO_is_business_account,PRO_hashtag,PRO_tag_accounts,PRO_description_Emoji,PRO_description_Language_Freq,PRO_clean_text,PRO_neg,PRO_neu,PRO_pos,PRO_compound,LOC_aj_exact_city_match,LOC_aj_exact_country_match,LOC_lat,LOC_lng,neu,LOC_cd_Freq,LOC_slug_Freq,points,points_C,y_likes_pred,y_comments_pred
2,16.0,660.0,2022,11,0.0,0.0,1.0,1124.0,8.0,0.01,0.01,0.46,0.42,0.01,0.01,0.01,0.01,0.01,0.01,1,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26369,368.0,13.0
8,15.0,658.0,2021,10,1.0,0.0,1.0,1124.0,17.0,0.01,0.01,0.62,0.01,0.01,0.01,0.11,0.01,0.21,0.01,1,0.0,0.847,0.153,0.4404,1133.0,189844.0,73.0,0,1.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.30773000000000006,370.0,13.0
8,5.0,657.0,2021,5,3.0,0.0,1.0,1124.0,43.0,0.01,0.01,0.54,0.01,0.01,0.01,0.01,0.01,0.01,0.41,1,0.046,0.781,0.173,0.875,1133.0,189844.0,73.0,0,3.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.175595,325.0,5.0
8,16.0,652.0,2021,6,0.0,0.0,3.0,1124.0,30.0,0.0,0.0,0.24,0.0,0.0,0.63,0.0,0.11,0.0,0.0,9,0.0,0.828,0.172,0.7003,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33372,366.0,14.0
8,11.0,652.0,2021,3,3.0,0.0,1.0,1124.0,38.0,0.01,0.01,0.01,0.1,0.18,0.33,0.01,0.36,0.01,0.01,4,0.0,0.872,0.128,0.6486,1133.0,189844.0,73.0,0,3.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.32855,363.0,13.0
1,4.0,651.0,2021,5,3.0,0.0,1.0,1124.0,43.0,0.0,0.0,0.0,0.74,0.16,0.0,0.07,0.0,0.0,0.0,3,0.045,0.765,0.19,0.875,1133.0,189844.0,73.0,0,3.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0877975,310.0,4.0
2,16.0,649.0,2018,10,7.0,0.0,3.0,1124.0,43.0,0.01,0.49,0.32,0.01,0.01,0.01,0.01,0.01,0.13,0.01,7,0.0,0.901,0.099,0.6705,1133.0,189844.0,73.0,0,7.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33074000000000003,356.0,13.0
1,7.0,649.0,2018,8,7.0,0.0,3.0,1124.0,38.0,0.01,0.01,0.01,0.92,0.01,0.01,0.01,0.01,0.01,0.01,3,0.073,0.927,0.0,-0.4404,1133.0,189844.0,73.0,0,7.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16473749999999998,339.0,11.0
8,11.0,643.0,2021,8,5.0,0.0,3.0,1124.0,7.0,0.0,0.0,0.32,0.19,0.28,0.19,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,5.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26369,360.0,13.0
8,4.0,643.0,2022,4,0.0,0.0,1.0,1124.0,17.0,0.01,0.01,0.41,0.01,0.01,0.52,0.01,0.01,0.01,0.01,9,0.0,0.735,0.265,0.6597,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.082415,289.0,4.0
8,12.0,642.0,2021,7,0.0,0.0,1.0,1124.0,17.0,0.01,0.01,0.35,0.37,0.01,0.01,0.01,0.01,0.01,0.24,3,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26369,364.0,13.0
8,4.0,642.0,2022,1,2.0,0.0,2.0,1124.0,16.0,0.01,0.01,0.01,0.38,0.01,0.01,0.01,0.01,0.48,0.09,0,0.0,0.707,0.293,0.7003,1133.0,189844.0,73.0,0,2.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08343,288.0,4.0
1,16.0,639.0,2022,5,4.0,0.0,1.0,1124.0,43.0,0.0,0.0,0.31,0.0,0.29,0.33,0.0,0.05,0.0,0.0,9,0.012,0.71,0.278,0.875,1133.0,189844.0,73.0,0,4.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35119,357.0,13.0
2,16.0,638.0,2020,6,0.0,0.0,1.0,1124.0,22.0,0.01,0.06,0.16,0.01,0.7,0.01,0.01,0.05,0.01,0.01,2,0.0,0.769,0.231,0.7184,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33553000000000005,370.0,13.0
2,9.0,636.0,2021,1,2.0,0.0,2.0,1124.0,28.0,0.03,0.0,0.34,0.46,0.0,0.15,0.02,0.0,0.0,0.0,3,0.0,0.729,0.271,0.8519,1133.0,189844.0,73.0,0,2.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26166,360.0,8.0
8,6.0,634.0,2022,4,0.0,1.0,1.0,1124.0,16.0,0.0,0.0,0.0,0.73,0.0,0.24,0.0,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,0.0,1.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19776749999999998,334.0,7.0
8,11.0,631.0,2021,5,0.0,0.0,1.0,1124.0,26.0,0.01,0.01,0.91,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,0.0,0.74,0.26,0.7964,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.34333,369.0,13.0
8,7.0,630.0,2021,11,1.0,0.0,1.0,1124.0,43.0,0.03,0.03,0.03,0.03,0.03,0.77,0.03,0.03,0.03,0.03,9,0.023,0.752,0.226,0.875,1133.0,189844.0,73.0,0,1.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633925,361.0,8.0
2,6.0,629.0,2021,3,3.0,0.0,1.0,1124.0,26.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,3.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19776749999999998,335.0,7.0
2,16.0,627.0,2020,6,0.0,0.0,1.0,1124.0,12.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.23,0.03,0.57,8,0.099,0.44,0.236,-0.3818,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22551000000000002,354.0,12.0
8,6.0,626.0,2022,7,0.0,0.0,1.0,1124.0,41.0,0.0,0.0,0.0,0.7,0.0,0.26,0.0,0.0,0.0,0.0,3,0.043,0.686,0.271,0.875,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633925,358.0,8.0
8,0.0,626.0,2020,8,0.0,1.0,1.0,1124.0,22.0,0.01,0.01,0.01,0.47,0.01,0.48,0.01,0.01,0.01,0.01,9,0.0,0.89,0.11,0.3818,1133.0,189844.0,73.0,0,0.0,1.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,2.0
8,11.0,625.0,2021,5,0.0,0.0,1.0,1124.0,36.0,0.0,0.0,0.61,0.0,0.0,0.0,0.37,0.0,0.0,0.0,1,0.099,0.668,0.225,0.6486,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.32855,366.0,14.0
8,5.0,623.0,2021,5,1.0,1.0,1.0,1124.0,22.0,0.0,0.0,0.0,0.59,0.0,0.37,0.0,0.0,0.0,0.0,3,0.0,0.594,0.34832799999999997,0.875,1133.0,189844.0,73.0,0,1.0,1.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.175595,328.0,5.0
8,12.0,622.0,2022,2,1.0,1.0,1.0,1124.0,22.0,0.03,0.0,0.46,0.21,0.0,0.0,0.04,0.23,0.0,0.0,1,0.0,0.803,0.197,0.5994,1133.0,189844.0,73.0,0,1.0,1.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.32363000000000003,367.0,13.0
8,7.0,622.0,2021,6,0.0,0.0,1.0,1124.0,37.0,0.01,0.01,0.61,0.01,0.01,0.01,0.01,0.01,0.01,0.35,1,0.0,0.95,0.05,0.2263,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21474,347.0,10.0
8,5.0,619.0,2021,6,1.0,0.0,2.0,1124.0,26.0,0.01,0.01,0.32,0.01,0.26,0.01,0.01,0.01,0.01,0.38,8,0.0,0.797,0.203,0.7269,1133.0,189844.0,73.0,0,1.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16819,334.0,5.0
8,1.0,618.0,2021,7,0.0,0.0,1.0,1124.0,16.0,0.16,0.01,0.01,0.54,0.2,0.01,0.01,0.01,0.01,0.01,3,0.0,0.65,0.34832799999999997,0.7184,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2.0
8,8.0,615.0,2023,2,0.0,1.0,1.0,1124.0,20.0,0.0,0.04,0.0,0.64,0.0,0.22,0.04,0.0,0.0,0.05,3,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,0.0,1.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19776749999999998,335.0,7.0
1,16.0,614.0,2021,7,4.0,0.0,1.0,1124.0,43.0,0.1,0.01,0.01,0.01,0.44,0.41,0.01,0.01,0.01,0.01,2,0.0,0.86,0.14,0.875,1133.0,189844.0,73.0,0,4.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35119,366.0,13.0
8,6.0,612.0,2021,6,0.0,0.0,1.0,1124.0,40.0,0.0,0.0,0.0,0.56,0.04,0.08,0.0,0.0,0.0,0.32,3,0.0,0.94,0.06,0.3612,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2248575,342.0,10.0
8,3.0,611.0,2022,10,1.0,0.0,1.0,1124.0,15.0,0.01,0.01,0.26,0.69,0.01,0.01,0.01,0.01,0.01,0.01,3,0.0,0.703,0.297,0.6705,1133.0,189844.0,73.0,0,1.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,2.0
8,9.0,610.0,2021,6,1.0,0.0,1.0,1124.0,38.0,0.23,0.0,0.0,0.54,0.07,0.0,0.0,0.0,0.0,0.14,3,0.0,0.934,0.066,0.3818,1133.0,189844.0,73.0,0,1.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22640249999999998,341.0,10.0
8,16.0,606.0,2021,6,0.0,0.0,1.0,1124.0,43.0,0.01,0.01,0.32,0.01,0.01,0.6,0.01,0.01,0.01,0.01,9,0.0,0.74,0.26,0.875,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35119,362.0,14.0
8,1.0,605.0,2020,7,1.0,0.0,1.0,1124.0,14.0,0.05,0.03,0.58,0.19,0.0,0.0,0.0,0.0,0.0,0.14,1,0.0,0.802,0.198,0.4939,1133.0,189844.0,73.0,0,1.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,2.0
8,16.0,604.0,2021,8,0.0,0.0,1.0,1124.0,20.0,0.08,0.01,0.01,0.01,0.01,0.56,0.12,0.01,0.01,0.21,9,0.0,0.521,0.34832799999999997,0.875,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35119,367.0,14.0
1,5.0,600.0,2021,5,3.0,0.0,1.0,1124.0,43.0,0.0,0.0,0.0,0.79,0.17,0.0,0.0,0.0,0.0,0.0,3,0.099,0.696,0.185,0.5994,1133.0,189844.0,73.0,0,3.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16181500000000001,340.0,5.0
2,1.0,599.0,2022,9,2.0,0.0,1.0,1124.0,11.0,0.21,0.01,0.51,0.01,0.01,0.24,0.01,0.01,0.01,0.01,1,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,2.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,1.0
2,8.0,596.0,2020,6,0.0,0.0,1.0,1124.0,17.0,0.01,0.01,0.67,0.01,0.01,0.26,0.01,0.01,0.01,0.01,1,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19776749999999998,336.0,7.0
8,7.0,594.0,2020,11,0.0,0.0,1.0,1124.0,27.0,0.0,0.0,0.31,0.26,0.0,0.08,0.0,0.33,0.0,0.0,4,0.0,0.755,0.245,0.7783,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25614,357.0,8.0
8,7.0,593.0,2022,8,0.0,0.0,1.0,1124.0,41.0,0.01,0.01,0.01,0.45,0.01,0.5,0.01,0.01,0.01,0.01,9,0.0,0.661,0.339,0.875,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633925,355.0,8.0
1,8.0,592.0,2021,8,1.0,0.0,1.0,1124.0,26.0,0.0,0.01,0.21,0.62,0.0,0.15,0.0,0.0,0.0,0.0,3,0.0,0.735,0.265,0.8074,1133.0,189844.0,73.0,0,1.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583225,364.0,8.0
2,16.0,591.0,2022,1,1.0,0.0,2.0,1124.0,15.0,0.17,0.01,0.56,0.2,0.01,0.01,0.01,0.01,0.01,0.01,1,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,1.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26369,361.0,13.0
1,5.0,591.0,2021,5,2.0,0.0,1.0,1124.0,22.0,0.01,0.01,0.01,0.53,0.01,0.38,0.01,0.01,0.01,0.01,3,0.099,0.772,0.1,-0.1779,1133.0,189844.0,73.0,0,2.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.12295,335.0,6.0
8,5.0,590.0,2020,4,1.0,0.0,3.0,1124.0,16.0,0.07,0.0,0.25,0.34,0.0,0.0,0.0,0.0,0.12,0.19,3,0.099,0.847,0.0,-0.4019,1133.0,189844.0,73.0,0,1.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11175,314.0,6.0
2,13.0,587.0,2022,3,1.0,0.0,1.0,1124.0,10.0,0.01,0.01,0.94,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,0.0,0.597,0.34832799999999997,0.6597,1133.0,189844.0,73.0,0,1.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.32966,368.0,14.0
1,5.0,586.0,2021,5,3.0,0.0,1.0,1124.0,43.0,0.01,0.01,0.01,0.17,0.09,0.7,0.01,0.01,0.01,0.01,9,0.043,0.77,0.187,0.875,1133.0,189844.0,73.0,0,3.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.175595,329.0,5.0
1,12.0,585.0,2021,9,1.0,0.0,1.0,1124.0,43.0,0.01,0.01,0.42,0.01,0.01,0.01,0.01,0.01,0.01,0.52,8,0.067,0.752,0.181,0.875,1133.0,189844.0,73.0,0,1.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35119,372.0,14.0
2,9.0,585.0,2020,5,2.0,1.0,1.0,1124.0,43.0,0.0,0.0,0.56,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.897,0.103,0.5859,1133.0,189844.0,73.0,0,2.0,1.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.24170999999999998,356.0,8.0
1,4.0,584.0,2021,6,2.0,0.0,1.0,1124.0,40.0,0.01,0.01,0.01,0.93,0.01,0.01,0.01,0.01,0.01,0.01,3,0.0,0.82,0.18,0.7964,1133.0,189844.0,73.0,0,2.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858325,311.0,4.0
8,0.0,584.0,2022,9,1.0,0.0,1.0,1124.0,33.0,0.01,0.07,0.45,0.4,0.01,0.01,0.01,0.01,0.06,0.01,1,0.055,0.729,0.216,0.7486,1133.0,189844.0,73.0,0,1.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,2.0
2,9.0,582.0,2021,6,1.0,0.0,1.0,1124.0,14.0,0.01,0.01,0.01,0.01,0.23,0.01,0.31,0.01,0.01,0.41,8,0.0,0.534,0.34832799999999997,0.8625,1133.0,189844.0,73.0,0,1.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.262455,367.0,7.0
8,0.0,582.0,2021,1,1.0,0.0,1.0,1124.0,8.0,0.01,0.01,0.53,0.01,0.01,0.01,0.01,0.01,0.01,0.35,1,0.0,0.707,0.293,0.4404,1133.0,189844.0,73.0,0,1.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,1.0
2,9.0,579.0,2019,11,3.0,0.0,3.0,1124.0,28.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.19,1,0.0,0.872,0.128,0.4215,1133.0,189844.0,73.0,0,3.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22937999999999997,349.0,10.0
8,8.0,579.0,2022,11,0.0,0.0,1.0,1124.0,18.0,0.0,0.0,0.0,0.71,0.0,0.26,0.0,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19776749999999998,335.0,7.0
2,5.0,579.0,2019,3,5.0,1.0,3.0,1124.0,41.0,0.01,0.01,0.64,0.01,0.01,0.01,0.01,0.01,0.01,0.3,1,0.0,0.674,0.326,0.875,1133.0,189844.0,73.0,0,5.0,1.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.175595,326.0,5.0
2,9.0,578.0,2020,6,0.0,0.0,1.0,1124.0,16.0,0.01,0.01,0.01,0.92,0.01,0.01,0.01,0.01,0.01,0.01,3,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19776749999999998,341.0,7.0
2,12.0,574.0,2021,8,1.0,1.0,1.0,1124.0,43.0,0.01,0.01,0.01,0.67,0.01,0.21,0.08,0.01,0.01,0.01,3,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,1.0,1.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26369,361.0,13.0
8,4.0,566.0,2021,2,0.0,0.0,1.0,1124.0,17.0,0.01,0.01,0.25,0.23,0.01,0.46,0.01,0.01,0.01,0.01,9,0.0,0.856,0.144,0.4019,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07597000000000001,291.0,4.0
8,4.0,566.0,2021,1,0.0,0.0,3.0,1124.0,34.0,0.01,0.01,0.92,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,0.053,0.721,0.226,0.802,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08597250000000001,308.0,4.0
8,16.0,562.0,2021,12,0.0,1.0,1.0,1124.0,43.0,0.0,0.0,0.42,0.3,0.0,0.0,0.09,0.17,0.0,0.0,1,0.054,0.706,0.241,0.875,1133.0,189844.0,73.0,0,0.0,1.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35119,363.0,13.0
8,10.0,559.0,2019,10,0.0,0.0,1.0,1124.0,14.0,0.0,0.0,0.56,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19776749999999998,332.0,7.0
1,3.0,556.0,2021,5,2.0,0.0,1.0,1124.0,6.0,0.0,0.03,0.76,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,2.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,1.0
8,0.0,551.0,2021,5,0.0,0.0,1.0,1124.0,39.0,0.02,0.02,0.41,0.46,0.02,0.02,0.02,0.02,0.02,0.02,3,0.099,0.841,0.059,-0.4215,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,2.0
1,13.0,550.0,2021,4,2.0,0.0,1.0,1124.0,43.0,0.01,0.01,0.25,0.24,0.01,0.01,0.17,0.01,0.01,0.3,8,0.035,0.943,0.023,-0.3818,1133.0,189844.0,73.0,0,2.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22551000000000002,355.0,12.0
1,5.0,549.0,2021,5,1.0,0.0,1.0,1124.0,10.0,0.0,0.0,0.11,0.66,0.0,0.2,0.0,0.0,0.0,0.0,3,0.0,0.756,0.244,0.4404,1133.0,189844.0,73.0,0,1.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.15386500000000003,345.0,5.0
8,11.0,542.0,2021,5,1.0,1.0,1.0,1124.0,15.0,0.0,0.0,0.22,0.0,0.74,0.0,0.0,0.0,0.0,0.0,2,0.0,0.472,0.34832799999999997,0.875,1133.0,189844.0,73.0,0,1.0,1.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35119,369.0,13.0
8,5.0,541.0,2023,4,2.0,0.0,1.0,1124.0,16.0,0.01,0.01,0.01,0.49,0.01,0.43,0.01,0.01,0.01,0.01,3,0.099,0.802,0.0,-0.5719,1133.0,189844.0,73.0,0,2.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10325000000000001,304.0,6.0
8,6.0,540.0,2021,4,0.0,1.0,1.0,1124.0,37.0,0.01,0.01,0.15,0.59,0.01,0.01,0.01,0.01,0.21,0.01,3,0.07,0.75,0.18,0.5859,1133.0,189844.0,73.0,0,0.0,1.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.24170999999999998,359.0,8.0
8,2.0,540.0,2021,3,0.0,0.0,1.0,1124.0,17.0,0.01,0.01,0.01,0.32,0.01,0.58,0.01,0.01,0.01,0.01,9,0.0,0.894,0.106,0.2263,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,1.0
