,PO_dominant_topic,PO_tag_accounts,Impressions
8408,Hobby,@smearmovie,2.214106368409039
8409,Hobby,@mckafatos,0.07751317930200206
8410,Hobby,@alinamustafina_photo,0.02542103590721322
8411,Hobby,@allstarperche,8.156672723601858
8498,Hobby,@theitchyworms,0.1700696586684135
8499,Hobby,@ketchup_soliman,0.1700696586684135
8525,Hobby,@moleskine_world,0.1851231509723373
8623,Hobby,@burgersbyjosh,3.472622008841771
8624,Hobby,@hoodimagery,3.472622008841771
8684,Hobby,@doktorplus_cosmetology,5.127334465195246
8969,Hobby,@les_soeurs_beautystudio________________________,7.423580786026201
8970,Hobby,@unewbeauty,7.423580786026201
8971,Hobby,@elenafurrer,7.423580786026201
8972,Hobby,@silvanakovacsCH,7.423580786026201
8973,Hobby,@faces_kosmetikschule_bernDE,7.423580786026201
8974,Hobby,@the_face_studio_dusseldorf,7.423580786026201
8975,Hobby,@la_peau_douce_msDE,7.423580786026201
8976,Hobby,@les_soeurs_beautystudioDE,7.423580786026201
8977,Hobby,@anastasiia_eyelashes_loerrachDE,7.423580786026201
8978,Hobby,@anastasiia_eyelashes_loerrachAT,7.423580786026201
8979,Hobby,@michaelahannkosmetikAT,7.423580786026201
8980,Hobby,@nouveaulashes,7.423580786026201
8981,Hobby,@evelynhillebrand,7.423580786026201
8982,Hobby,@nouveaulashes,7.423580786026201
8983,Hobby,@nouveaulashes,7.423580786026201
9119,Hobby,@smccudubai,0.9597962881347633
9120,Hobby,@scooponau,0.9597962881347633
9121,Hobby,@getaway,0.9597962881347633
9122,Hobby,@delilahs_philly,9.20376712328767
9142,Hobby,@tessbramirez,17.359249329758715
9320,Hobby,@FacileSkin,5.776364599894012
9321,Hobby,@FacileSkin,5.776364599894012
9322,Hobby,@elizabeth_gilbert_writer,1.969578256288331
9323,Hobby,@glennondoylemelton,1.969578256288331
9324,Hobby,@cherylstrayed,1.969578256288331
9325,Hobby,@sarahsophief,1.969578256288331
9326,Hobby,@cleowade,1.969578256288331
9327,Hobby,@realmikkipedia,1.969578256288331
9328,Hobby,@sophiabush,1.969578256288331
9329,Hobby,@shishi,1.969578256288331
9367,Hobby,@venusenvyartistcoalition,3.125
9368,Hobby,@astoriamusiccollectivenyc,3.125
9369,Hobby,@thelocalbarastoria,3.125
9370,Hobby,@ladydubarrySaturday,3.125
9371,Hobby,@elizaandtheorganix,3.125
9372,Hobby,@juliawolfnyc,3.125
9373,Hobby,@rachelgawell,3.125
9374,Hobby,@probablybabasonya,3.125
9375,Hobby,@lefcoekrisNO,3.125
9376,Hobby,@hissxx,3.125
9578,Hobby,@davidjlanglois,16.442048517520217
9579,Hobby,@4thdownbrooklyn,1.2449747114511736
9619,Hobby,@mariaemiliafado,13.361462728551336
9620,Hobby,@pedrofloresseabra,13.361462728551336
10012,Hobby,@newyorktimesmagazine,2.2751435254093133
10013,Hobby,@casabonay,2.2751435254093133
10014,Hobby,@antoni_miralda,2.2751435254093133
10015,Hobby,@montseguillen,2.2751435254093133
10016,Hobby,@brandzooka,1.467645096731154
10017,Hobby,@newyorktimesmagazine,1.6585158409525835
10018,Hobby,@casabonay,1.6585158409525835
10019,Hobby,@antoni_miralda,1.6585158409525835
10020,Hobby,@montseguillen,1.6585158409525835
10021,Hobby,@newyorktimesmagazine,1.913672124176058
10022,Hobby,@casabonay,1.913672124176058
10023,Hobby,@antoni_miralda,1.913672124176058
10024,Hobby,@montseguillen,1.913672124176058
10025,Hobby,@hiballenergy,3.9014373716632442
10026,Hobby,@newyorktimes,2.1050393365936637
10027,Hobby,@casabonay,2.1050393365936637
10028,Hobby,@zekebogusky,3.8603696098562628
10029,Hobby,@brandzooka,3.8603696098562628
10030,Hobby,@tapasandvines,4.964882538144829
10086,Hobby,@nfeliciak,1.7710100550337238
10087,Hobby,@benefitsweden,1.7710100550337238
10088,Hobby,@nbcblindspot,1.2913818417188956
10101,Hobby,@taramilktea,5.539568345323741
10102,Hobby,@collettedinnigan,0.32142384981491273
10103,Hobby,@bradleycocks,0.32142384981491273
10131,Hobby,@luis__lucas,3.038320745099856
10183,Hobby,@avanzainmueblespy,0.28641290010795906
10184,Hobby,@lucasnataloni,0.28641290010795906
10185,Hobby,@rodrigostays,0.28641290010795906
10634,Hobby,@satnam,8.02919708029197
10956,Hobby,@je_charm,1.2195121951219512
10957,Hobby,@3sheetsbar,1.2195121951219512
11100,Hobby,@anthony_komodikis,0.6635019959003129
11101,Hobby,@nordstromchi,0.6635019959003129
11135,Hobby,@puzsys,4.761904761904762
11136,Hobby,@palaceskateboards,4.761904761904762
11176,Hobby,@bybernadette4455,5.656108597285068
11251,Hobby,@greensborohennartMore,0.9180790960451978
