,PO_dominant_topic,PO_tag_accounts,Impressions
6045,Fitness,@djabrupt,2.1798365122615806
6046,Fitness,@djstevenieves,2.1798365122615806
6047,Fitness,@djbashlive,2.1798365122615806
6061,Fitness,@4ape,3.7568723274282223
6062,Fitness,@ellenenlola,3.7568723274282223
6063,Fitness,@jasminweyn,3.7568723274282223
6064,Fitness,@tsuncle,3.7568723274282223
6104,Fitness,@houseofnaan,3.8364462392730942
6154,Fitness,@nebydkakgrisha,29.326923076923077
6155,Fitness,@letneletyachayae,29.326923076923077
6156,Fitness,@nebydkakgrisha,29.326923076923077
6157,Fitness,@nebydkakgrisha,29.326923076923077
6158,Fitness,@lucky,29.326923076923077
6159,Fitness,@aleksey_fitclub,29.326923076923077
6160,Fitness,@super_nova17,29.326923076923077
6161,Fitness,@vishnevskya_alex,29.326923076923077
6162,Fitness,@zakharovskm,29.326923076923077
6163,Fitness,@filippenko_konstantin,29.326923076923077
6164,Fitness,@karp4232,29.326923076923077
6165,Fitness,@venescaya2009,29.326923076923077
6166,Fitness,@up0556,29.326923076923077
6167,Fitness,@princesska_inesska111,29.326923076923077
6168,Fitness,@grigorash_vl,29.326923076923077
6169,Fitness,@gregor90s,29.326923076923077
6170,Fitness,@_e,29.326923076923077
6171,Fitness,@vl,29.326923076923077
6172,Fitness,@andreww_rr,29.326923076923077
6173,Fitness,@morskoi_sanek,29.326923076923077
6174,Fitness,@viktori_vl,29.326923076923077
6175,Fitness,@raf_kluev,29.326923076923077
6176,Fitness,@murrr,29.326923076923077
6177,Fitness,@bogdanov_v2104,29.326923076923077
6178,Fitness,@mplotdushi,29.326923076923077
6179,Fitness,@rakostia,29.326923076923077
6180,Fitness,@imatagodz,29.326923076923077
6181,Fitness,@marta_alfina,29.326923076923077
6182,Fitness,@sergei_nagano,29.326923076923077
6183,Fitness,@kf_nikolaev,29.326923076923077
6184,Fitness,@letneletyachayae,29.326923076923077
6185,Fitness,@shadikvevel,29.326923076923077
6186,Fitness,@henatasha,29.326923076923077
6187,Fitness,@elbrus_anton,29.326923076923077
6188,Fitness,@antonina_kon1986,29.326923076923077
6189,Fitness,@formanvl,29.326923076923077
6203,Fitness,@tescofood,1.6518424396442186
6204,Fitness,@slimmingworld,1.6518424396442186
6205,Fitness,@veryuk,10.165184243964422
6206,Fitness,@slimmingworld,10.165184243964422
6354,Fitness,@sadafffyduck,3.6802030456852792
6355,Fitness,@firefly177,3.6802030456852792
6749,Fitness,@alpine_and_sea,1.8691588785046729
6750,Fitness,@saxonthebitch,10.699672667757774
6842,Fitness,@aragonhouse,18.15286624203822
6843,Fitness,@thebrynlucas,18.15286624203822
6844,Fitness,@aragonhouse,12.574850299401197
6845,Fitness,@sirencraftbrew,12.574850299401197
6846,Fitness,@citypubcompany,12.574850299401197
6926,Fitness,@djkhaled,10.465116279069768
6927,Fitness,@coach,8.411692559280457
6941,Fitness,@_tanysh_ka,0.3190959302017407
7001,Fitness,@chantal_roxy,5.57515878616796
7002,Fitness,@official_ali_g,5.57515878616796
7052,Fitness,@margotrobbie,1.2242960297828749
7062,Fitness,@beautybomb,9.568826377680423
7063,Fitness,@gev_mua,9.568826377680423
7064,Fitness,@martartm,9.568826377680423
7065,Fitness,@deserthearts,1.989856396105789
7066,Fitness,@charnizard,1.989856396105789
7118,Fitness,@withoutgeorge,2.3538344722854974
7251,Fitness,@linda_g_levy,24.455205811138015
7252,Fitness,@download_repost,24.455205811138015
7253,Fitness,@givaudanperfume,24.455205811138015
7254,Fitness,@fragrancefoundation,24.455205811138015
7359,Fitness,@theprofessionalstylistforum,1.8648018648018647
7360,Fitness,@alizefta,1.8648018648018647
7464,Fitness,@younggeats,1.631578947368421
7465,Fitness,@movie_uy,1.303969863807592
7466,Fitness,@natalia_rovira,1.303969863807592
7536,Fitness,@facepicasso,6.845637583892618
7537,Fitness,@shevchenko_design_studio,3.2117546046791396
7552,Fitness,@sheagibsonphotography,26.440677966101696
7614,Fitness,@bcmmallorca,3.3994334277620397
7615,Fitness,@ryanmilesdj,3.3994334277620397
7616,Fitness,@djpbh,3.3994334277620397
7623,Fitness,@smallbatchcr,4.330708661417323
7707,Fitness,@malalove,0.4355763164606236
7708,Fitness,@mineralissima,7.622950819672131
7709,Fitness,@jeffreestarcosmetics,7.622950819672131
7710,Fitness,@unicorndamienmua,7.622950819672131
7711,Fitness,@sosu_bysuzannejackson,7.622950819672131
7712,Fitness,@jouercosmetics,7.622950819672131
7801,Fitness,@mrvo1013,2.3645320197044337
7860,Fitness,@sisnangostudio,0.25693035835023664
7861,Fitness,@zohordam,0.25693035835023664
7869,Fitness,@badgalriri,0.958318176686778
7870,Fitness,@officialbyredo,0.958318176686778
7959,Fitness,@petzelgallery,14.893617021276595
8120,Fitness,@bosjes_farm,4.195993502977802
8121,Fitness,@food_glooby,4.195993502977802
8122,Fitness,@thefeedfeed,4.195993502977802
8123,Fitness,@tastingtable,4.195993502977802
8124,Fitness,@bestofvegan,4.195993502977802
8125,Fitness,@thrivemags,4.195993502977802
8137,Fitness,@andreakgblee,1.0042727239528175
8174,Fitness,@top,7.470817120622568
8193,Fitness,@yumkitchen,25.835866261398177
8266,Fitness,@tazziphotography,12.396694214876034
8267,Fitness,@runlovedare07,12.396694214876034
8268,Fitness,@styledinmarin,12.396694214876034
8269,Fitness,@alexajavormua,12.396694214876034
8444,Fitness,@jasminelombardi,8.559276980329612
8445,Fitness,@cinnaholic,0.43068230601985846
8487,Fitness,@kellenpohlmann,4.467871485943775
8488,Fitness,@kellenpohlmann,4.467871485943775
8489,Fitness,@elpatiovertical,4.467871485943775
8590,Fitness,@keeganmichellel,1.0359941559304024
8591,Fitness,@surreyhotelnyc,1.0359941559304024
8592,Fitness,@bourbonsteakaz,0.5584531900321374
8593,Fitness,@gary_fx_lamorte,0.5584531900321374
8594,Fitness,@kevymac,0.5584531900321374
8598,Fitness,@caitlynganson,26.366366366366368
8599,Fitness,@bourbonsteakaz,0.8065479746684192
8628,Fitness,@pedestriantv,0.30550168690061896
8629,Fitness,@mirasia,0.30550168690061896
8630,Fitness,@chanelofficial,0.30550168690061896
8631,Fitness,@generics_accessories,0.30550168690061896
8632,Fitness,@HiTerrainevents,0.8200742973295017
8723,Fitness,@diva_collection_mgnМакияж,1.9695153279671176
8724,Fitness,@ledi_mgnФото,1.9695153279671176
8725,Fitness,@nastya,1.9695153279671176
8726,Fitness,@sshereverovaЛокация,1.9695153279671176
8727,Fitness,@ak_taganai,1.9695153279671176
9284,Fitness,@georgie1000,2.126780920916787
9285,Fitness,@james,2.126780920916787
9527,Fitness,@nair_saab_,4.8828125
9581,Fitness,@cammackenziephotos,6.265272211904994
9582,Fitness,@keenyah,10.400726235248346
9583,Fitness,@mathuismmach3,10.400726235248346
9584,Fitness,@aydoms,10.400726235248346
9640,Fitness,@canonuk,8.484162895927602
9641,Fitness,@leefilters,8.484162895927602
9642,Fitness,@3leggedthing,8.484162895927602
9643,Fitness,@sunwayfoto,8.484162895927602
9697,Fitness,@laskylaser,0.45265426159079514
9736,Fitness,@theboottavern,1.6109163271107743
9817,Fitness,@jackiegilliestv,3.6136479682521214
9818,Fitness,@bengillies888,3.6136479682521214
9819,Fitness,@bardistasio,3.6136479682521214
9820,Fitness,@thebiggrouphospitalityagency,3.6136479682521214
9821,Fitness,@thedesigndepothire,3.6136479682521214
9823,Fitness,@ralphkisso,1.4911651836545354
9824,Fitness,@livelovejounieh,1.4911651836545354
10009,Fitness,@costco,12.862745098039216
10126,Fitness,@moskalenko,13.27134404057481
10127,Fitness,@roosrg,13.27134404057481
10128,Fitness,@avsvirid,13.27134404057481
10129,Fitness,@dmbulanov,13.27134404057481
10197,Fitness,@elena_krumlowsky,3.4712624989838226
10198,Fitness,@lululemon,3.4712624989838226
10199,Fitness,@apl,3.4712624989838226
10200,Fitness,@victoriassecretuk,3.4712624989838226
10201,Fitness,@southfloridadivinghq,2.6315789473684212
10202,Fitness,@goldcoastscuba,2.6315789473684212
10203,Fitness,@southfloridadivinghq,2.8708133971291865
10204,Fitness,@goldcoastscuba,2.8708133971291865
10205,Fitness,@elena_krumlowsky,3.698886269408991
10344,Fitness,@hukateandwillie,3.027060082556184
10345,Fitness,@hopkinsvineyard,1.2574257425742574
10346,Fitness,@iamkimberleylocke,1.2574257425742574
10347,Fitness,@timlenzphoto,1.2574257425742574
10363,Fitness,@first__coffee,4.520222045995242
10364,Fitness,@etloncoffee,4.520222045995242
10373,Fitness,@a,5.041595670041095
10464,Fitness,@baileyofbristol,0.3837868621090945
10465,Fitness,@allornothingevents,0.3837868621090945
10466,Fitness,@studioolafureliasson,0.6881416455884541
10467,Fitness,@artbook,0.6881416455884541
10468,Fitness,@bbq,6.699751861042183
10469,Fitness,@brisket,6.699751861042183
10470,Fitness,@lasvegas,6.699751861042183
10471,Fitness,@lasvegasbbq,6.699751861042183
10472,Fitness,@nevada,6.699751861042183
10473,Fitness,@moffatsinthemaking,6.699751861042183
10474,Fitness,@phillips_fambam,6.699751861042183
10475,Fitness,@guyfieri,6.699751861042183
10476,Fitness,@bobbyflay,6.699751861042183
10477,Fitness,@girlscangrill,6.699751861042183
10482,Fitness,@reutersbakery,1.263962375073486
10490,Fitness,@bucssport,4.065040650406504
10491,Fitness,@uelsportsdock,4.065040650406504
10492,Fitness,@anutalokshina,8.497560975609757
10596,Fitness,@sac,0.8913001356326293
10597,Fitness,@mercedesbenz,0.8913001356326293
10598,Fitness,@mrferrell4,0.8913001356326293
10599,Fitness,@sassysesa_,3.3326874636698314
10609,Fitness,@stumppose,16.30901287553648
10610,Fitness,@satnam,15.819209039548022
10715,Fitness,@willowgrovecoffee,7.367387033398821
